costat,curcdq,datafmt,indfmt,consol,sic,datadate,gvkey,tic,atq,ceqq
A,USD,STD,BANK,C,6020,2023-09-30,017150,WBS,73130.8510,7915.2220
A,USD,STD,BANK,C,6020,2023-09-30,017151,WSBC,17344.3770,2303.4570
A,USD,STD,BANK,C,6020,2023-09-30,017173,ACNB,2388.5220,255.6380
A,USD,STD,BANK,C,6020,2023-09-30,017184,SBCF,14823.0070,2048.3940
A,USD,STD,BANK,C,6020,2023-09-30,017195,FFBC,17054.8520,2129.5090
A,USD,STD,BANK,C,6020,2023-09-30,017222,ADKT,,
A,USD,STD,BANK,C,6020,2023-09-30,017240,TMP,7691.1620,610.8510
A,USD,STD,BANK,C,6020,2023-09-30,017248,UBSI,29224.7940,4648.8780
A,USD,STD,BANK,C,6020,2023-09-30,017269,ASRV,1361.7890,101.3260
I,USD,STD,BANK,C,6020,2023-09-30,017367,AMNB,3091.2580,327.2780
I,USD,STD,BANK,C,6020,2023-09-30,017451,IBTX,18519.8720,2332.0980
A,USD,STD,BANK,C,6020,2023-09-30,017534,CCNE,5731.9080,491.4270
A,USD,STD,BANK,C,6020,2023-09-30,017602,BHRB,3585.1880,270.8190
A,USD,STD,BANK,C,6020,2023-09-30,017641,BKSC,,
A,USD,STD,BANK,C,6020,2023-09-30,017659,CCFN,957.5800,88.4260
I,USD,STD,BANK,C,6020,2023-09-30,017715,CVLY,2190.5920,183.3630
A,USD,STD,BANK,C,6020,2023-09-30,017724,CNOB,9678.8850,1077.2270
A,USD,STD,BANK,C,6020,2023-09-30,017795,CNAF,391.0050,27.3230
A,USD,STD,BANK,C,6020,2023-09-30,017875,NIC,8416.1620,974.4610
A,USD,STD,BANK,C,6020,2023-09-30,017877,CHMG,2707.8340,170.0640
A,USD,STD,BANK,C,6020,2023-09-30,018008,ENBP,1908.5470,97.5020
A,USD,STD,BANK,C,6020,2023-09-30,018035,EXSR,3363.2320,203.4710
A,USD,STD,BANK,C,6020,2023-09-30,018037,CZNC,2483.9490,240.2050
A,USD,STD,BANK,C,6020,2023-09-30,018049,FNB,45496.0000,5787.0000
A,USD,STD,BANK,C,6020,2023-09-30,018094,FMBL,12464.2290,1337.3960
A,USD,STD,BANK,C,6020,2023-09-30,018182,FDBC,2476.8200,165.4320
A,USD,STD,BANK,C,6020,2023-09-30,018195,FBAK,5559.8830,423.3430
A,USD,STD,BANK,C,6020,2023-09-30,018241,FCF,11421.9880,1240.5310
A,USD,STD,BANK,C,6020,2023-09-30,018264,FVCB,2305.4720,211.2460
A,USD,STD,BANK,C,6020,2023-09-30,018275,CSHX,1999.1550,178.2270
A,USD,STD,BANK,C,6020,2023-09-30,018276,THFF,4784.8060,470.1680
A,USD,STD,BANK,C,6020,2023-09-30,018301,FKYS,1319.7140,115.0210
I,USD,STD,BANK,C,6020,2023-09-30,018307,FLIC,4217.0660,355.6180
A,USD,STD,BANK,C,6020,2023-09-30,018329,BUSE,12258.2500,1190.1580
A,USD,STD,BANK,C,6020,2023-09-30,018358,FUNC,1928.2010,154.9900
A,USD,STD,BANK,C,6020,2023-09-30,018385,FRAF,1827.9100,114.7690
A,USD,STD,BANK,C,6020,2023-09-30,018434,ALRS,3869.1380,349.4020
A,USD,STD,BANK,C,6020,2023-09-30,018524,HONT,963.7380,116.0070
A,USD,STD,BANK,C,6020,2023-09-30,018533,HBNC,7959.4340,693.3690
A,USD,STD,BANK,C,6020,2023-09-30,018695,CBFV,1399.4920,114.8460
A,USD,STD,BANK,C,6020,2023-09-30,018732,LKFN,6426.8440,557.0950
A,USD,STD,BANK,C,6020,2023-09-30,018946,MFBP,446.5470,23.3570
A,USD,STD,BANK,C,6020,2023-09-30,018948,MCHB,,
A,USD,STD,BANK,C,6020,2023-09-30,018974,PMHG,831.9850,74.7870
A,USD,STD,BANK,C,6020,2023-09-30,019023,NACB,682.0020,49.5420
A,USD,STD,BANK,C,6020,2023-09-30,019067,NEFB,,
I,USD,STD,BANK,C,6020,2023-09-30,019092,MYBF,660.4650,43.8820
A,USD,STD,BANK,C,6020,2023-09-30,019094,NBTB,13827.6280,1362.8210
A,USD,STD,BANK,C,6020,2023-09-30,019137,OVBC,1313.9520,136.7930
A,USD,STD,BANK,C,6020,2023-09-30,019150,OSBC,5758.1560,532.5580
I,USD,STD,BANK,C,6020,2023-09-30,019159,PWOD,2176.4680,174.5400
A,USD,STD,BANK,C,6020,2023-09-30,019262,CTBI,5634.9320,653.0340
A,USD,STD,BANK,C,6020,2023-09-30,019318,PRK,10000.9140,1085.5640
A,USD,STD,BANK,C,6020,2023-09-30,019355,SFNC,27564.3250,3285.5550
A,USD,STD,BANK,C,6020,2023-09-30,019366,SOME,2101.1370,106.3610
A,USD,STD,BANK,C,6020,2023-09-30,019428,GSBC,5748.0780,531.6970
A,USD,STD,BANK,C,6020,2023-09-30,019570,STBA,9466.0770,1223.5320
A,USD,STD,BANK,C,6020,2023-09-30,019713,AUB,20736.2360,2388.6280
A,USD,STD,BANK,C,6020,2023-09-30,019817,UVSP,7828.0660,807.1980
A,USD,STD,BANK,C,6020,2023-09-30,019860,WTBFA,11358.3520,878.6390
A,USD,STD,BANK,C,6020,2023-09-30,019873,WASH,7183.4750,431.4040
A,USD,STD,BANK,C,6020,2023-09-30,020019,CVBF,15903.0150,1951.4010
A,USD,STD,BANK,C,6020,2023-09-30,020109,CCBG,4138.2870,419.7060
A,USD,STD,BANK,C,6020,2023-09-30,020299,LOB,10950.4600,850.3680
I,USD,STD,BANK,C,6020,2023-09-30,020623,TRBK,850.4860,60.0960
A,USD,STD,BANK,C,6020,2023-09-30,020628,ISTR,2789.5330,208.7170
A,USD,STD,BANK,C,6020,2023-09-30,020677,FFWM,13051.5640,919.2070
A,USD,STD,BANK,C,6020,2023-09-30,021191,MFGI,2521.6130,256.6350
A,USD,STD,BANK,C,6020,2023-09-30,021194,MBKL,,
A,USD,STD,BANK,C,6020,2023-09-30,021382,STD1,347541.4400,18548.5600
A,USD,STD,BANK,C,6020,2023-09-30,021423,UNIB,,
A,USD,STD,BANK,C,6020,2023-09-30,021521,CZFS,2959.2160,262.6860
A,USD,STD,BANK,C,6020,2023-09-30,021525,CMTV,1083.2900,77.3070
A,USD,STD,BANK,C,6020,2023-09-30,021593,CIVB,3732.9160,332.7450
I,USD,STD,BANK,C,6020,2023-09-30,021633,VBTX,12346.3310,1491.1660
A,USD,STD,BANK,C,6020,2023-09-30,021752,RCBC,,405.0000
A,USD,STD,BANK,C,6020,2023-09-30,021825,CFG,225270.0000,20864.0000
A,USD,STD,BANK,C,6020,2023-09-30,022086,IBOC,14907.9420,2193.6110
A,USD,STD,BANK,C,6020,2023-09-30,022267,CYFL,455.9780,46.4860
A,USD,STD,BANK,C,6020,2023-09-30,022717,SYBT,7903.4300,806.9180
A,USD,STD,BANK,C,6020,2023-09-30,022975,FNWB,2153.5450,156.0650
A,USD,STD,BANK,C,6020,2023-09-30,023357,QNBC,1684.3920,74.0810
A,USD,STD,BANK,C,6020,2023-09-30,023450,NRIM,2790.1890,225.2590
A,USD,STD,BANK,C,6020,2023-09-30,023500,CATY,22844.5290,2638.7360
A,USD,STD,BANK,C,6020,2023-09-30,023547,DBIN,3941.8230,362.2960
A,USD,STD,BANK,C,6020,2023-09-30,023554,BBBK,734.3230,44.1770
A,USD,STD,BANK,C,6020,2023-09-30,024232,HWC,36298.3010,3501.0030
A,USD,STD,BANK,C,6020,2023-09-30,024447,BOKF,48931.3970,4814.0190
A,USD,STD,BANK,C,6020,2023-09-30,024578,SWDBY,276971.7200,17704.7880
A,USD,STD,BANK,C,6020,2023-09-30,025173,RNST,17181.6210,2233.3230
A,USD,STD,BANK,C,6020,2023-09-30,025476,BAFN,1133.9790,83.0460
A,USD,STD,BANK,C,6020,2023-09-30,025481,NKSH,1591.9020,116.1130
A,USD,STD,BANK,C,6020,2023-09-30,025714,SHG,512569.4560,39624.7090
A,USD,STD,BANK,C,6020,2023-09-30,025751,BLX,10094.5900,1160.9770
A,USD,STD,BANK,C,6020,2023-09-30,026071,FCBC,3284.2250,495.6670
A,USD,STD,BANK,C,6020,2023-09-30,026179,SMBK,4797.1710,446.6520
A,USD,STD,BANK,C,6020,2023-09-30,026270,STEL,10665.4600,1460.8460
A,USD,STD,BANK,C,6020,2023-09-30,026347,EQBK,4945.2670,418.1300
A,USD,STD,BANK,C,6020,2023-09-30,026792,SUPV,3690.2110,590.4660
A,USD,STD,BANK,C,6020,2023-09-30,027111,MCBS,3511.0270,384.7040
A,USD,STD,BANK,C,6020,2023-09-30,027235,BFST,6488.7810,532.4360
A,USD,STD,BANK,C,6020,2023-09-30,027345,BPRN,1913.1230,232.2080
A,USD,STD,BANK,C,6020,2023-09-30,027665,FHB,24912.5240,2351.0090
A,USD,STD,BANK,C,6020,2023-09-30,027871,FBK,12489.6310,1372.9010
A,USD,STD,BANK,C,6020,2023-09-30,027886,UBCP,814.2810,52.5900
I,USD,STD,BANK,C,6020,2023-09-30,027945,CSTR,3264.5400,345.6390
A,USD,STD,BANK,C,6020,2023-09-30,028022,BANF,12114.6020,1370.5840
A,USD,STD,BANK,C,6020,2023-09-30,028155,TCBK,9897.0060,1070.4010
A,USD,STD,BANK,C,6020,2023-09-30,028278,GABC,6005.6660,538.3920
I,USD,STD,BANK,C,6020,2023-09-30,028620,PFC,8562.8760,919.5670
A,USD,STD,BANK,C,6020,2023-09-30,028866,CASH,7535.5430,651.6300
A,USD,STD,BANK,C,6020,2023-09-30,028967,QCRH,8540.0570,828.3830
A,USD,STD,BANK,C,6020,2023-09-30,029061,RVSB,1583.7330,152.0390
A,USD,STD,BANK,C,6020,2023-09-30,029101,FFIN,12777.4180,1240.1100
A,USD,STD,BANK,C,6020,2023-09-30,029286,BBAR,11090.4100,2151.2520
A,USD,STD,BANK,C,6020,2023-09-30,029466,FBSI,513.3100,51.1020
A,USD,STD,BANK,C,6020,2023-09-30,029499,AFBI,855.4310,118.4760
A,USD,STD,BANK,C,6020,2023-09-30,029749,RVRF,3179.0360,173.8490
A,USD,STD,BANK,C,6020,2023-09-30,029855,FMNB,4971.1630,315.9820
A,USD,STD,BANK,C,6020,2023-09-30,029913,CMRB,1428.9730,185.4860
A,USD,STD,BANK,C,6020,2023-09-30,029917,CEFC,587.7890,42.5630
A,USD,STD,BANK,C,6020,2023-09-30,029944,BMBN,1103.4360,94.0360
A,USD,STD,BANK,C,6020,2023-09-30,029946,LARK,1557.5860,109.5570
A,USD,STD,BANK,C,6020,2023-09-30,029994,FMBH,7855.2940,737.9480
A,USD,STD,BANK,C,6020,2023-09-30,030140,LYBC,1872.7850,
A,USD,STD,BANK,C,6020,2023-09-30,030218,BSAC,81170.0610,4694.6010
A,USD,STD,BANK,C,6020,2023-09-30,030222,ABCB,25697.8300,3347.0690
A,USD,STD,BANK,C,6020,2023-09-30,030452,BBD,376741.9720,
A,USD,STD,BANK,C,6020,2023-09-30,030501,KB,532200.1700,42255.9390
A,USD,STD,BANK,C,6020,2023-09-30,030580,ITUB,502408.0240,36769.9870
A,USD,STD,BANK,C,6020,2023-09-30,030647,PNBK,1136.7310,39.9740
A,USD,STD,BANK,C,6020,2023-09-30,031028,DIMC,985.9930,88.9480
A,USD,STD,BANK,C,6020,2023-09-30,031218,STBI,897.4020,55.5030
I,USD,STD,BANK,C,6020,2023-09-30,031265,GNTY,3230.4130,296.2260
A,USD,STD,BANK,C,6020,2023-09-30,031358,FMCB,5375.3750,530.6230
A,USD,STD,BANK,C,6020,2023-09-30,031360,FBTT,1155.7190,
A,USD,STD,BANK,C,6020,2023-09-30,031368,HAFC,7350.1400,663.3590
A,USD,STD,BANK,C,6020,2023-09-30,031385,JUVF,862.6680,38.1350
A,USD,STD,BANK,C,6020,2023-09-30,031585,BY,8943.3680,919.9450
A,USD,STD,BANK,C,6020,2023-09-30,031606,ESQ,1482.4120,185.6100
A,USD,STD,BANK,C,6020,2023-09-30,031718,ATLO,2154.0510,146.6400
A,USD,STD,BANK,C,6020,2023-09-30,031764,BMRC,4035.5490,418.6180
A,USD,STD,BANK,C,6020,2023-09-30,031895,BHB,3983.9410,404.2080
A,USD,STD,BANK,C,6020,2023-09-30,032350,COSO,1998.1950,140.8640
A,USD,STD,BANK,C,6020,2023-09-30,032444,CBBI,1859.3120,228.8810
A,USD,STD,BANK,C,6020,2023-09-30,032519,MCB,6683.3590,634.9100
A,USD,STD,BANK,C,6020,2023-09-30,032619,MBIN,16495.2360,1133.1070
A,USD,STD,BANK,C,6020,2023-09-30,032665,MRBK,2230.9710,155.1140
I,USD,STD,BANK,C,6020,2023-09-30,032763,LBC,8133.9130,695.0050
A,USD,STD,BANK,C,6020,2023-09-30,033131,BWB,4557.0700,349.4460
A,USD,STD,BANK,C,6020,2023-09-30,033459,OBK,9733.3030,998.9450
A,USD,STD,BANK,C,6020,2023-09-30,033625,AMAL,7909.7320,546.1580
A,USD,STD,BANK,C,6020,2023-09-30,033695,CCB,3678.2650,284.4500
A,USD,STD,BANK,C,6020,2023-09-30,033704,MYFW,3002.7530,246.2560
A,USD,STD,BANK,C,6020,2023-09-30,033906,CNBN,1640.0640,97.2470
A,USD,STD,BANK,C,6020,2023-09-30,033999,AMTB,9345.7000,722.7610
A,USD,STD,BANK,C,6020,2023-09-30,034132,BSVN,1772.3990,167.9070
A,USD,STD,BANK,C,6020,2023-09-30,034189,CBNK,2272.4840,242.8780
A,USD,STD,BANK,C,6020,2023-09-30,034405,FNBT,3968.7750,275.5840
A,USD,STD,BANK,C,6020,2023-09-30,034938,RMBI,1422.9130,118.6320
A,USD,STD,BANK,C,6020,2023-09-30,034992,ALPIB,6468.1000,433.5180
A,USD,STD,BANK,C,6020,2023-09-30,035078,RRBI,3066.1530,281.9510
A,USD,STD,BANK,C,6020,2023-09-30,035101,SPFI,4186.4400,371.7160
I,USD,STD,BANK,C,6020,2023-09-30,035455,CFB,7179.4790,643.0510
I,USD,STD,BANK,C,6020,2023-09-30,035710,BOID,1057.0350,109.7850
A,USD,STD,BANK,C,6020,2023-09-30,035759,HBT,4991.7680,456.2510
A,USD,STD,BANK,C,6020,2023-09-30,035806,MBLU,1406.6310,173.2520
